
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
SIGI,"Selective Insurance Group, Inc.",613629,RSI[7]_crosses_back_70_30_levels,Buy,$74.95,n/a,n/a,"exit_after_20_days",100.0%,5.05%,4.77%,8.29,16.00,29.5,https://arizet.com/quantumstocks/#v/pl/tk/SIGI/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_SIGI_exit_after_20_days_m24/tp/Ticker/
SIGI,"Selective Insurance Group, Inc.",613629,RSI[7]_crosses_back_70_30_levels,Buy,$74.95,$75.83,$72.31,"1:3_ATR[20]",100.0%,2.26%,2.18%,25.84,16.00,9.1,https://arizet.com/quantumstocks/#v/pl/tk/SIGI/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_SIGI_1:3_ATR[20]_m24/tp/Ticker/
PLD,"Prologis, Inc.",2158904,MFI[5]_crosses_80_20_levels,Buy,$84.62,$85.50,$81.98,"1:3_ATR[20]",100.0%,1.66%,1.65%,20.22,20.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/PLD/sn/MFI[5]_crosses_80_20_levels/sg/Buy/bk/MFI[5]_crosses_80_20_levels_Buy_PLD_1:3_ATR[20]_m24/tp/Ticker/
PG,"Procter & Gamble Company (The)",5928748,BBANDS[20_1_1]_breakout,Buy,$123.22,$124.10,$120.58,"1:3_ATR[20]",97.1%,1.28%,1.36%,9.69,35.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/PG/sn/BBANDS[20_1_1]_breakout/sg/Buy/bk/BBANDS[20_1_1]_breakout_Buy_PG_1:3_ATR[20]_m24/tp/Ticker/
PG,"Procter & Gamble Company (The)",5928748,ACCBANDS[50]_breakout,Buy,$123.22,$124.10,$120.58,"1:3_ATR[20]",100.0%,1.42%,1.36%,26.95,20.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/PG/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_PG_1:3_ATR[20]_m24/tp/Ticker/
NP,"Neenah Paper, Inc.",74129,CDLENGULFING_long_reversal,Buy,$64.68,$65.56,$62.04,"1:3_ATR[20]",100.0%,2.21%,2.21%,12.71,16.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/NP/sn/CDLENGULFING_long_reversal/sg/Buy/bk/CDLENGULFING_long_reversal_Buy_NP_1:3_ATR[20]_m24/tp/Ticker/
CALX,"Calix, Inc",237209,CMO[21]_crosses_0_level,Buy,$6.25,$7.13,$4.49,"1:2_ATR[20]",100.0%,3.62%,3.67%,37.11,20.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/CALX/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_CALX_1:2_ATR[20]_m24/tp/Ticker/
CALX,"Calix, Inc",237209,CMO[21]_crosses_0_level,Buy,$6.25,$7.13,$3.61,"1:3_ATR[20]",100.0%,3.62%,3.67%,37.11,20.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/CALX/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_CALX_1:3_ATR[20]_m24/tp/Ticker/
CASY,"Casey's General Stores, Inc.",251065,CMO[14]_crosses_0_level,Buy,$167.65,$168.53,$165.01,"1:3_ATR[20]",100.0%,2.16%,2.08%,26.21,22.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/CASY/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_CASY_1:3_ATR[20]_m24/tp/Ticker/
CASY,"Casey's General Stores, Inc.",251065,CMO[21]_crosses_0_level,Buy,$167.65,$168.53,$165.89,"1:2_ATR[20]",100.0%,2.23%,2.26%,20.49,15.00,4.9,https://arizet.com/quantumstocks/#v/pl/tk/CASY/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_CASY_1:2_ATR[20]_m24/tp/Ticker/
CASY,"Casey's General Stores, Inc.",251065,CMO[21]_crosses_0_level,Buy,$167.65,$168.53,$165.01,"1:3_ATR[20]",100.0%,2.23%,2.26%,20.49,15.00,4.9,https://arizet.com/quantumstocks/#v/pl/tk/CASY/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_CASY_1:3_ATR[20]_m24/tp/Ticker/
CASY,"Casey's General Stores, Inc.",251065,WMA[50]_price_crossover,Buy,$167.65,$168.53,$165.01,"1:3_ATR[20]",100.0%,2.25%,2.25%,21.88,16.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/CASY/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_CASY_1:3_ATR[20]_m24/tp/Ticker/
CBRL,"Cracker Barrel Old Country Store, Inc.",442634,TRIMA[50]_price_crossover,Buy,$167.62,$168.50,$165.86,"1:2_ATR[20]",100.0%,2.25%,2.09%,15.50,16.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/CBRL/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_CBRL_1:2_ATR[20]_m24/tp/Ticker/
CBRL,"Cracker Barrel Old Country Store, Inc.",442634,TRIMA[50]_price_crossover,Buy,$167.62,$168.50,$164.98,"1:3_ATR[20]",100.0%,2.25%,2.09%,15.50,16.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/CBRL/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_CBRL_1:3_ATR[20]_m24/tp/Ticker/
CBRL,"Cracker Barrel Old Country Store, Inc.",442634,WMA[100]_price_crossover,Buy,$167.62,$168.50,$164.98,"1:3_ATR[20]",100.0%,2.15%,2.13%,22.33,15.00,12.7,https://arizet.com/quantumstocks/#v/pl/tk/CBRL/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_CBRL_1:3_ATR[20]_m24/tp/Ticker/
NBTB,"NBT Bancorp Inc.",119403,MFI[7]_crosses_80_20_levels,Buy,$36.92,$37.80,$34.28,"1:3_ATR[20]",100.0%,2.27%,2.24%,17.88,15.00,5.4,https://arizet.com/quantumstocks/#v/pl/tk/NBTB/sn/MFI[7]_crosses_80_20_levels/sg/Buy/bk/MFI[7]_crosses_80_20_levels_Buy_NBTB_1:3_ATR[20]_m24/tp/Ticker/
NBTB,"NBT Bancorp Inc.",119403,MFI[7]_crosses_80_20_levels,Buy,$36.92,$37.80,$35.16,"1:2_ATR[20]",100.0%,2.27%,2.24%,17.88,15.00,5.4,https://arizet.com/quantumstocks/#v/pl/tk/NBTB/sn/MFI[7]_crosses_80_20_levels/sg/Buy/bk/MFI[7]_crosses_80_20_levels_Buy_NBTB_1:2_ATR[20]_m24/tp/Ticker/
MNOV,"MediciNova, Inc.",44383,MFI[9]_crosses_70_30_levels,Buy,$7.81,$8.69,$5.17,"1:3_ATR[20]",100.0%,5.16%,5.13%,15.29,16.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/MNOV/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_MNOV_1:3_ATR[20]_m24/tp/Ticker/
MCO,"Moody's Corporation",1067945,TRIMA[20]_price_crossover,Buy,$215.38,$216.26,$212.74,"1:3_ATR[20]",100.0%,2.00%,2.04%,20.02,22.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/MCO/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_MCO_1:3_ATR[20]_m24/tp/Ticker/
DHI,"D.R. Horton, Inc.",7206760,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$52.20,$53.08,$49.56,"1:3_ATR[20]",97.9%,4.06%,1.83%,6.41,48.00,12.8,https://arizet.com/quantumstocks/#v/pl/tk/DHI/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_DHI_1:3_ATR[20]_m24/tp/Ticker/
MCO,"Moody's Corporation",1067945,SMA[20]_price_crossover,Buy,$215.38,$217.14,$212.74,"2:3_ATR[20]",100.0%,3.96%,4.12%,18.20,21.00,10.0,https://arizet.com/quantumstocks/#v/pl/tk/MCO/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_MCO_2:3_ATR[20]_m24/tp/Ticker/
MCO,"Moody's Corporation",1067945,SMA[20]_price_crossover,Buy,$215.38,$216.26,$212.74,"1:3_ATR[20]",100.0%,1.98%,2.06%,18.20,21.00,6.2,https://arizet.com/quantumstocks/#v/pl/tk/MCO/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_MCO_1:3_ATR[20]_m24/tp/Ticker/
LNN,"Lindsay Corporation",144850,BBANDS[10_2_2]_counter_trend,Buy,$91.72,$92.60,$89.08,"1:3_ATR[20]",100.0%,2.66%,2.45%,14.03,18.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/LNN/sn/BBANDS[10_2_2]_counter_trend/sg/Buy/bk/BBANDS[10_2_2]_counter_trend_Buy_LNN_1:3_ATR[20]_m24/tp/Ticker/
KFRC,"Kforce, Inc.",261945,EMA[100]_price_crossover,Buy,$34.70,$35.58,$32.06,"1:3_ATR[20]",100.0%,2.90%,2.63%,12.17,16.00,9.6,https://arizet.com/quantumstocks/#v/pl/tk/KFRC/sn/EMA[100]_price_crossover/sg/Buy/bk/EMA[100]_price_crossover_Buy_KFRC_1:3_ATR[20]_m24/tp/Ticker/
KFRC,"Kforce, Inc.",261945,EMA[100]_price_crossover,Buy,$34.70,$35.58,$32.94,"1:2_ATR[20]",100.0%,2.90%,2.63%,12.17,16.00,9.6,https://arizet.com/quantumstocks/#v/pl/tk/KFRC/sn/EMA[100]_price_crossover/sg/Buy/bk/EMA[100]_price_crossover_Buy_KFRC_1:2_ATR[20]_m24/tp/Ticker/
EXAS,"Exact Sciences Corporation",5129641,RSI[9]_crosses_70_30_levels,Buy,$103.77,n/a,n/a,"exit_after_20_days",100.0%,14.98%,10.20%,4.98,15.00,28.9,https://arizet.com/quantumstocks/#v/pl/tk/EXAS/sn/RSI[9]_crosses_70_30_levels/sg/Buy/bk/RSI[9]_crosses_70_30_levels_Buy_EXAS_exit_after_20_days_m24/tp/Ticker/
I,"Intelsat S.A.",1756677,CDLENGULFING_long_reversal,Buy,$23.80,$24.68,$21.16,"1:3_ATR[20]",100.0%,7.27%,6.90%,20.02,20.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/I/sn/CDLENGULFING_long_reversal/sg/Buy/bk/CDLENGULFING_long_reversal_Buy_I_1:3_ATR[20]_m24/tp/Ticker/
I,"Intelsat S.A.",1756677,CDLENGULFING_long_reversal,Buy,$23.80,$24.68,$22.04,"1:2_ATR[20]",100.0%,7.27%,6.90%,20.02,20.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/I/sn/CDLENGULFING_long_reversal/sg/Buy/bk/CDLENGULFING_long_reversal_Buy_I_1:2_ATR[20]_m24/tp/Ticker/
FE,"FirstEnergy Corporation",2769782,SMA[10]_price_crossover,Buy,$47.76,$48.64,$45.12,"1:3_ATR[20]",97.4%,1.70%,1.65%,8.29,39.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/FE/sn/SMA[10]_price_crossover/sg/Buy/bk/SMA[10]_price_crossover_Buy_FE_1:3_ATR[20]_m24/tp/Ticker/
ISCA,"International Speedway Corporation",178500,SR[10]_counter_trend,Buy,$44.94,$45.82,$42.30,"1:3_ATR[20]",100.0%,1.91%,1.97%,10.61,16.00,9.8,https://arizet.com/quantumstocks/#v/pl/tk/ISCA/sn/SR[10]_counter_trend/sg/Buy/bk/SR[10]_counter_trend_Buy_ISCA_1:3_ATR[20]_m24/tp/Ticker/
INTU,"Intuit Inc.",803543,MFI[9]_crosses_back_70_30_levels,Buy,$269.00,$269.88,$266.36,"1:3_ATR[20]",100.0%,2.48%,2.12%,8.28,16.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/INTU/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_INTU_1:3_ATR[20]_m24/tp/Ticker/
INFY,"Infosys Limited",18648585,RSI[7]_crosses_70_30_levels,Buy,$11.00,$11.88,$8.36,"1:3_ATR[20]",100.0%,2.05%,1.81%,14.08,15.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/INFY/sn/RSI[7]_crosses_70_30_levels/sg/Buy/bk/RSI[7]_crosses_70_30_levels_Buy_INFY_1:3_ATR[20]_m24/tp/Ticker/
INFY,"Infosys Limited",18648585,RSI[7]_crosses_70_30_levels,Buy,$11.00,$11.88,$9.24,"1:2_ATR[20]",100.0%,2.05%,1.81%,14.08,15.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/INFY/sn/RSI[7]_crosses_70_30_levels/sg/Buy/bk/RSI[7]_crosses_70_30_levels_Buy_INFY_1:2_ATR[20]_m24/tp/Ticker/
FOLD,"Amicus Therapeutics, Inc.",2126551,BBANDS[10_2_2]_counter_trend,Buy,$9.12,$10.00,$7.36,"1:2_ATR[20]",100.0%,5.51%,5.40%,21.33,15.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/FOLD/sn/BBANDS[10_2_2]_counter_trend/sg/Buy/bk/BBANDS[10_2_2]_counter_trend_Buy_FOLD_1:2_ATR[20]_m24/tp/Ticker/
FOLD,"Amicus Therapeutics, Inc.",2126551,BBANDS[10_2_2]_counter_trend,Buy,$9.12,$10.00,$6.48,"1:3_ATR[20]",100.0%,5.51%,5.40%,21.33,15.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/FOLD/sn/BBANDS[10_2_2]_counter_trend/sg/Buy/bk/BBANDS[10_2_2]_counter_trend_Buy_FOLD_1:3_ATR[20]_m24/tp/Ticker/
INFY,"Infosys Limited",18648585,CCI[20]_crosses_100_(-100)_levels,Buy,$11.00,$11.88,$8.36,"1:3_ATR[20]",100.0%,1.99%,1.81%,17.47,19.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/INFY/sn/CCI[20]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_100_(-100)_levels_Buy_INFY_1:3_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",415628,CMO[21]_crosses_0_level,Buy,$275.79,$276.67,$274.03,"1:2_ATR[20]",100.0%,2.40%,2.22%,16.87,21.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_IDXX_1:2_ATR[20]_m24/tp/Ticker/
APPS,"Digital Turbine, Inc.",2099305,TRIMA[20]_price_crossover,Buy,$7.11,$7.99,$4.47,"1:3_ATR[20]",100.0%,5.77%,5.74%,45.71,26.00,4.8,https://arizet.com/quantumstocks/#v/pl/tk/APPS/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_APPS_1:3_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",415628,EMA[50]_price_crossover,Buy,$275.79,$277.55,$274.03,"2:2_ATR[20]",100.0%,4.35%,4.28%,14.87,18.00,12.6,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_2:2_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",415628,EMA[50]_price_crossover,Buy,$275.79,$276.67,$274.03,"1:2_ATR[20]",100.0%,2.28%,2.17%,21.91,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_1:2_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",415628,EMA[50]_price_crossover,Buy,$275.79,$277.55,$273.15,"2:3_ATR[20]",100.0%,4.35%,4.28%,14.87,18.00,12.6,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_2:3_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",415628,EMA[50]_price_crossover,Buy,$275.79,$276.67,$273.15,"1:3_ATR[20]",100.0%,2.28%,2.17%,21.91,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_1:3_ATR[20]_m24/tp/Ticker/
IMAX,"IMAX Corporation",318041,EMA[20]_price_crossover,Buy,$21.88,$22.76,$19.24,"1:3_ATR[20]",100.0%,3.04%,3.07%,25.15,30.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/IMAX/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_IMAX_1:3_ATR[20]_m24/tp/Ticker/
NNBR,"NN, Inc.",249455,ADOSC[5_15]_crosses_0_level,Sell,$7.06,n/a,n/a,"exit_after_20_days",100.0%,11.11%,11.27%,5.28,15.00,28.9,https://arizet.com/quantumstocks/#v/pl/tk/NNBR/sn/ADOSC[5_15]_crosses_0_level/sg/Sell/bk/ADOSC[5_15]_crosses_0_level_Sell_NNBR_exit_after_20_days_m24/tp/Ticker/
HL,"Hecla Mining Company",13104541,CCI[40]_crosses_100_(-100)_levels,Sell,$2.06,$1.18,$4.70,"1:3_ATR[20]",100.0%,6.03%,5.07%,6.88,15.00,11.5,https://arizet.com/quantumstocks/#v/pl/tk/HL/sn/CCI[40]_crosses_100_(-100)_levels/sg/Sell/bk/CCI[40]_crosses_100_(-100)_levels_Sell_HL_1:3_ATR[20]_m24/tp/Ticker/
FMBH,"First Mid-Illinois Bancshares, Inc.",18558,CCI[40]_crosses_back_100_(-100)_levels,Sell,$34.72,$33.84,$37.36,"1:3_ATR[20]",100.0%,2.11%,2.13%,11.69,16.00,12.5,https://arizet.com/quantumstocks/#v/pl/tk/FMBH/sn/CCI[40]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[40]_crosses_back_100_(-100)_levels_Sell_FMBH_1:3_ATR[20]_m24/tp/Ticker/
FFIC,"Flushing Financial Corporation",60161,CCI[30]_crosses_back_100_(-100)_levels,Sell,$20.41,$19.53,$23.05,"1:3_ATR[20]",100.0%,2.95%,2.22%,4.36,15.00,10.9,https://arizet.com/quantumstocks/#v/pl/tk/FFIC/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Sell_FFIC_1:3_ATR[20]_m24/tp/Ticker/
FFIC,"Flushing Financial Corporation",60161,CCI[30]_crosses_back_100_(-100)_levels,Sell,$20.41,$19.53,$22.17,"1:2_ATR[20]",100.0%,2.95%,2.22%,4.36,15.00,10.9,https://arizet.com/quantumstocks/#v/pl/tk/FFIC/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Sell_FFIC_1:2_ATR[20]_m24/tp/Ticker/
FCSC,"Fibrocell Science Inc",107301,SR[10]_counter_trend,Sell,$2.93,$2.05,$5.57,"1:3_ATR[20]",100.0%,7.95%,7.64%,14.71,15.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Sell_FCSC_1:3_ATR[20]_m24/tp/Ticker/
FCSC,"Fibrocell Science Inc",107301,SR[10]_counter_trend,Sell,$2.93,$2.05,$4.69,"1:2_ATR[20]",100.0%,7.95%,7.64%,14.71,15.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Sell_FCSC_1:2_ATR[20]_m24/tp/Ticker/
EMKR,"EMCORE Corporation",32052,WMA[100]_price_crossover,Sell,$3.05,$2.17,$5.69,"1:3_ATR[20]",100.0%,4.25%,4.27%,42.36,16.00,10.4,https://arizet.com/quantumstocks/#v/pl/tk/EMKR/sn/WMA[100]_price_crossover/sg/Sell/bk/WMA[100]_price_crossover_Sell_EMKR_1:3_ATR[20]_m24/tp/Ticker/
EMKR,"EMCORE Corporation",32052,SR[10]_counter_trend,Sell,$3.05,$2.17,$5.69,"1:3_ATR[20]",100.0%,4.24%,4.21%,32.07,20.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/EMKR/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Sell_EMKR_1:3_ATR[20]_m24/tp/Ticker/
LAND,"Gladstone Land Corporation",168165,RSI[7]_crosses_70_30_levels,Sell,$12.04,$11.16,$14.68,"1:3_ATR[20]",100.0%,2.02%,2.06%,13.55,21.00,9.7,https://arizet.com/quantumstocks/#v/pl/tk/LAND/sn/RSI[7]_crosses_70_30_levels/sg/Sell/bk/RSI[7]_crosses_70_30_levels_Sell_LAND_1:3_ATR[20]_m24/tp/Ticker/
EMKR,"EMCORE Corporation",32052,MFI[5]_crosses_back_70_30_levels,Sell,$3.05,$2.17,$5.69,"1:3_ATR[20]",100.0%,4.29%,4.30%,40.97,31.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/EMKR/sn/MFI[5]_crosses_back_70_30_levels/sg/Sell/bk/MFI[5]_crosses_back_70_30_levels_Sell_EMKR_1:3_ATR[20]_m24/tp/Ticker/
DKS,"DICK'S Sporting Goods, Inc.",2047707,CCI[40]_crosses_100_(-100)_levels,Sell,$38.66,$37.78,$41.30,"1:3_ATR[20]",100.0%,3.38%,3.42%,39.92,18.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/DKS/sn/CCI[40]_crosses_100_(-100)_levels/sg/Sell/bk/CCI[40]_crosses_100_(-100)_levels_Sell_DKS_1:3_ATR[20]_m24/tp/Ticker/
DKS,"DICK'S Sporting Goods, Inc.",2047707,ACCBANDS[50]_counter_trend,Sell,$38.66,$37.78,$41.30,"1:3_ATR[20]",100.0%,3.25%,3.35%,34.03,21.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/DKS/sn/ACCBANDS[50]_counter_trend/sg/Sell/bk/ACCBANDS[50]_counter_trend_Sell_DKS_1:3_ATR[20]_m24/tp/Ticker/
CRESY,"Cresud S.A.C.I.F. y A.",111213,SMA[20]_price_crossover,Sell,$5.94,$5.06,$8.58,"1:3_ATR[20]",100.0%,3.90%,3.91%,31.51,23.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/CRESY/sn/SMA[20]_price_crossover/sg/Sell/bk/SMA[20]_price_crossover_Sell_CRESY_1:3_ATR[20]_m24/tp/Ticker/
CRESY,"Cresud S.A.C.I.F. y A.",111213,SMA[20]_price_crossover,Sell,$5.94,$5.06,$7.70,"1:2_ATR[20]",100.0%,3.90%,3.91%,31.51,23.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/CRESY/sn/SMA[20]_price_crossover/sg/Sell/bk/SMA[20]_price_crossover_Sell_CRESY_1:2_ATR[20]_m24/tp/Ticker/
